,threshold-competitive,impact-long-queues,initial-corona-number,service-timeSA,policy-implemented,time-slot?,percentage-competitive,cum-infected,average-timequeue,min-timequeue,max-timequeue,cum-infected-10080,cum-infected-18720
5037,70,3,1,5,policy 0 (baseline),False,10,250,453.5681818,4,990,4,24
5038,70,3,1,5,policy 0 (baseline),False,10,40,406.6761364,4,951,3,7
5039,70,3,1,5,policy 0 (baseline),False,10,329,483.3409091,4,1028,6,41
5040,70,3,1,6,policy 0 (baseline),False,10,231,529.2556818,5,1116,6,29
5041,70,3,1,6,policy 0 (baseline),False,10,631,576.8806818,5,1120,8,101
5042,70,3,1,6,policy 0 (baseline),False,10,160,602.5738636,5,1179,3,14
5043,70,3,1,6,policy 0 (baseline),False,10,181,636.9090909,5,1192,3,17
5044,70,3,1,6,policy 0 (baseline),False,10,332,571.4431818,5,1133,3,42
5045,70,3,1,6,policy 0 (baseline),False,10,167,557.2045455,5,1109,3,21
5046,70,3,1,6,policy 0 (baseline),False,10,235,544.7386364,5,1080,3,28
5047,70,3,1,6,policy 0 (baseline),False,10,140,503.7443182,5,1076,2,17
5048,70,3,1,6,policy 0 (baseline),False,10,511,550.6988636,5,1129,2,66
5049,70,3,1,6,policy 0 (baseline),False,10,343,551.9715909,5,1112,5,38
5050,70,3,2,2,policy 0 (baseline),False,10,176,77.05113636,1,203,8,19
5051,70,3,2,2,policy 0 (baseline),False,10,219,121.0625,1,252,9,35
5052,70,3,2,2,policy 0 (baseline),False,10,152,44.01704545,1,130,8,28
5053,70,3,2,2,policy 0 (baseline),False,10,399,71.6875,1,185,9,48
5054,70,3,2,2,policy 0 (baseline),False,10,284,34.22159091,1,117,8,32
5055,70,3,2,2,policy 0 (baseline),False,10,354,69.74431818,1,182,8,43
5056,70,3,2,2,policy 0 (baseline),False,10,139,23.25,1,62,7,18
5057,70,3,2,2,policy 0 (baseline),False,10,515,42.03409091,1,101,13,91
5058,70,3,2,2,policy 0 (baseline),False,10,301,83.97727273,1,184,10,42
5059,70,3,2,2,policy 0 (baseline),False,10,167,22.1875,1,50,8,24
5060,70,3,2,3,policy 0 (baseline),False,10,615,205.2784091,2,353,11,104
5061,70,3,2,3,policy 0 (baseline),False,10,202,169.1818182,2,322,7,25
5062,70,3,2,3,policy 0 (baseline),False,10,335,137.9545455,2,311,9,43
5063,70,3,2,3,policy 0 (baseline),False,10,203,164.3352273,2,308,7,26
5064,70,3,2,3,policy 0 (baseline),False,10,341,158.6590909,2,351,9,65
5065,70,3,2,3,policy 0 (baseline),False,10,481,176.8465909,2,299,10,70
5066,70,3,2,3,policy 0 (baseline),False,10,368,155.3977273,2,370,9,50
5067,70,3,2,3,policy 0 (baseline),False,10,178,172.5284091,2,325,6,19
5068,70,3,2,3,policy 0 (baseline),False,10,290,136.9828571,2,279,5,25
5069,70,3,2,3,policy 0 (baseline),False,10,391,170.0340909,2,356,9,50
5070,70,3,2,4,policy 0 (baseline),False,10,237,286.6022727,3,865,7,37
5071,70,3,2,4,policy 0 (baseline),False,10,356,227.5284091,3,745,6,55
5072,70,3,2,4,policy 0 (baseline),False,10,75,267.5397727,3,760,6,13
5073,70,3,2,4,policy 0 (baseline),False,10,314,293.2443182,3,849,9,40
5074,70,3,2,4,policy 0 (baseline),False,10,317,279.9545455,3,763,6,44
5075,70,3,2,4,policy 0 (baseline),False,10,376,298.3409091,3,841,8,61
5076,70,3,2,4,policy 0 (baseline),False,10,217,311.2215909,3,850,8,25
5077,70,3,2,4,policy 0 (baseline),False,10,667,312.7329545,3,843,7,100
5078,70,3,2,4,policy 0 (baseline),False,10,399,320.1420455,3,853,8,49
5079,70,3,2,4,policy 0 (baseline),False,10,487,313.9943182,3,812,9,60
5080,70,3,2,5,policy 0 (baseline),False,10,528,388.8636364,4,926,6,69
5081,70,3,2,5,policy 0 (baseline),False,10,410,492.4659091,4,1017,8,53
5082,70,3,2,5,policy 0 (baseline),False,10,405,430.2215909,4,970,10,58
5083,70,3,2,5,policy 0 (baseline),False,10,520,485.8068182,4,1036,7,81
5084,70,3,2,5,policy 0 (baseline),False,10,306,432.7670455,4,1004,10,49
5085,70,3,2,5,policy 0 (baseline),False,10,421,427.2159091,4,1002,13,57
5086,70,3,2,5,policy 0 (baseline),False,10,509,432.4261364,4,973,7,79
5087,70,3,2,5,policy 0 (baseline),False,10,476,422.6534091,4,963,6,70
5088,70,3,2,5,policy 0 (baseline),False,10,481,447.5113636,4,997,7,68
5089,70,3,2,5,policy 0 (baseline),False,10,684,401.8806818,4,954,10,118
5090,70,3,2,6,policy 0 (baseline),False,10,261,593.4602273,5,1181,7,28
5091,70,3,2,6,policy 0 (baseline),False,10,471,632.4602273,5,1181,9,74
5092,70,3,2,6,policy 0 (baseline),False,10,589,534.5511364,5,1090,10,96
5093,70,3,2,6,policy 0 (baseline),False,10,358,531.9659091,5,1120,7,48
5094,70,3,2,6,policy 0 (baseline),False,10,347,581.3977273,5,1154,8,53
5095,70,3,2,6,policy 0 (baseline),False,10,473,574.5056818,5,1157,12,71
5096,70,3,2,6,policy 0 (baseline),False,10,502,538.9261364,5,1109,7,94
5097,70,3,2,6,policy 0 (baseline),False,10,409,598.2840909,5,1177,15,72
5098,70,3,2,6,policy 0 (baseline),False,10,398,569.1363636,5,1136,7,44
5099,70,3,2,6,policy 0 (baseline),False,10,273,591.5681818,5,1160,5,34
5100,70,3,3,2,policy 0 (baseline),False,10,388,86.32386364,1,172,10,61
5101,70,3,3,2,policy 0 (baseline),False,10,325,46.03409091,1,121,11,37
5102,70,3,3,2,policy 0 (baseline),False,10,343,64.81818182,1,117,11,54
5103,70,3,3,2,policy 0 (baseline),False,10,495,14.00568182,1,39,12,80
5104,70,3,3,2,policy 0 (baseline),False,10,474,36.66477273,1,94,14,81
5105,70,3,3,2,policy 0 (baseline),False,10,327,30.31818182,1,72,10,39
5106,70,3,3,2,policy 0 (baseline),False,10,602,19.1875,1,69,17,102
5107,70,3,3,2,policy 0 (baseline),False,10,665,68.90909091,1,168,12,123
5108,70,3,3,2,policy 0 (baseline),False,10,474,10.95454545,1,48,10,73
5109,70,3,3,2,policy 0 (baseline),False,10,318,27.30681818,1,81,12,55
5110,70,3,3,3,policy 0 (baseline),False,10,644,175.3352273,2,333,15,114
5111,70,3,3,3,policy 0 (baseline),False,10,584,150.5227273,2,325,17,97
5112,70,3,3,3,policy 0 (baseline),False,10,427,188.1079545,2,331,11,65
5113,70,3,3,3,policy 0 (baseline),False,10,468,195.3465909,2,347,10,60
5114,70,3,3,3,policy 0 (baseline),False,10,530,188.4147727,2,330,10,71
5115,70,3,3,3,policy 0 (baseline),False,10,383,109.1022727,2,255,9,52
5116,70,3,3,3,policy 0 (baseline),False,10,561,121.9318182,2,260,11,88
5117,70,3,3,3,policy 0 (baseline),False,10,453,144.3352273,2,311,12,67
5118,70,3,3,3,policy 0 (baseline),False,10,552,143.2897727,2,297,11,76
5119,70,3,3,3,policy 0 (baseline),False,10,432,170.7784091,2,308,12,63
5120,70,3,3,4,policy 0 (baseline),False,10,459,283.3693182,3,834,8,46
5121,70,3,3,4,policy 0 (baseline),False,10,425,310.4261364,3,853,11,59
5122,70,3,3,4,policy 0 (baseline),False,10,382,371.5795455,3,922,11,56
5123,70,3,3,4,policy 0 (baseline),False,10,613,374.375,3,908,17,136
5124,70,3,3,4,policy 0 (baseline),False,10,664,334.6647727,3,864,13,86
5125,70,3,3,4,policy 0 (baseline),False,10,638,289.5340909,3,758,11,102
5126,70,3,3,4,policy 0 (baseline),False,10,267,376.9542857,3,922,8,44
5127,70,3,3,4,policy 0 (baseline),False,10,336,286.5738636,3,843,12,45
5128,70,3,3,4,policy 0 (baseline),False,10,514,355.2840909,3,905,11,79
5129,70,3,3,4,policy 0 (baseline),False,10,468,281.6818182,3,757,12,68
5130,70,3,3,5,policy 0 (baseline),False,10,732,479.6193182,4,1052,9,184
5131,70,3,3,5,policy 0 (baseline),False,10,662,491.6363636,4,1041,14,129
5132,70,3,3,5,policy 0 (baseline),False,10,647,431.4318182,4,963,15,93
5133,70,3,3,5,policy 0 (baseline),False,10,506,458.1079545,4,983,11,73
5134,70,3,3,5,policy 0 (baseline),False,10,451,444.3920455,4,987,15,65
5135,70,3,3,5,policy 0 (baseline),False,10,461,412.5227273,4,964,19,75
5136,70,3,3,5,policy 0 (baseline),False,10,269,484.6931818,4,1019,8,38
5137,70,3,3,5,policy 0 (baseline),False,10,364,473.6079545,4,1014,11,60
5138,70,3,3,5,policy 0 (baseline),False,10,686,448.9318182,4,1001,16,124
5139,70,3,3,5,policy 0 (baseline),False,10,328,404.1931818,4,935,14,57
5140,70,3,3,6,policy 0 (baseline),False,10,309,553.2443182,5,1086,11,58
5141,70,3,3,6,policy 0 (baseline),False,10,316,598.5681818,5,1186,10,53
5142,70,3,3,6,policy 0 (baseline),False,10,356,593.7102273,5,1159,8,50
5143,70,3,3,6,policy 0 (baseline),False,10,677,491.9431818,5,1052,13,126
5144,70,3,3,6,policy 0 (baseline),False,10,375,521.2272727,5,1084,10,52
5145,70,3,3,6,policy 0 (baseline),False,10,538,544.3068182,5,1108,14,80
5146,70,3,3,6,policy 0 (baseline),False,10,442,602.1306818,5,1159,10,75
5147,70,3,3,6,policy 0 (baseline),False,10,429,558.9147727,5,1157,10,64
5148,70,3,3,6,policy 0 (baseline),False,10,617,579.2954545,5,1133,11,103
5149,70,3,3,6,policy 0 (baseline),False,10,529,542.1704545,5,1113,13,87
5150,70,3,4,2,policy 0 (baseline),False,10,603,39.84659091,1,80,16,93
5151,70,3,4,2,policy 0 (baseline),False,10,696,108.7159091,1,232,20,147
5152,70,3,4,2,policy 0 (baseline),False,10,515,142.625,1,316,15,86
5153,70,3,4,2,policy 0 (baseline),False,10,243,40.61142857,1,120,14,31
5154,70,3,4,2,policy 0 (baseline),False,10,449,66.53409091,1,145,18,61
5155,70,3,4,2,policy 0 (baseline),False,10,507,28.38068182,1,89,19,117
5156,70,3,4,2,policy 0 (baseline),False,10,671,70.69886364,1,153,21,145
5157,70,3,4,2,policy 0 (baseline),False,10,271,36.76704545,1,87,12,35
5158,70,3,4,2,policy 0 (baseline),False,10,532,30.53977273,1,84,16,85
5159,70,3,4,2,policy 0 (baseline),False,10,429,95.14204545,1,196,15,61
5160,70,3,4,3,policy 0 (baseline),False,10,605,169.3920455,2,325,16,110
5161,70,3,4,3,policy 0 (baseline),False,10,466,178.9034091,2,343,16,78
5162,70,3,4,3,policy 0 (baseline),False,10,450,169.2443182,2,341,15,72
5163,70,3,4,3,policy 0 (baseline),False,10,517,134.8409091,2,287,13,73
5164,70,3,4,3,policy 0 (baseline),False,10,578,153.4431818,2,314,14,100
5165,70,3,4,3,policy 0 (baseline),False,10,688,160.9318182,2,367,16,136
5166,70,3,4,3,policy 0 (baseline),False,10,536,167.1306818,2,303,15,104
5167,70,3,4,3,policy 0 (baseline),False,10,662,171.9659091,2,322,27,146
5168,70,3,4,3,policy 0 (baseline),False,10,454,128.8636364,2,291,14,67
5169,70,3,4,3,policy 0 (baseline),False,10,631,196.1363636,2,329,29,138
5170,70,3,4,4,policy 0 (baseline),False,10,502,223.5454545,3,780,21,105
5171,70,3,4,4,policy 0 (baseline),False,10,650,253.6363636,3,786,15,119
5172,70,3,4,4,policy 0 (baseline),False,10,441,312.9659091,3,754,15,88
5173,70,3,4,4,policy 0 (baseline),False,10,523,218.3125,3,761,14,89
5174,70,3,4,4,policy 0 (baseline),False,10,670,336.3238636,3,858,17,141
5175,70,3,4,4,policy 0 (baseline),False,10,674,351.5738636,3,896,16,132
5176,70,3,4,4,policy 0 (baseline),False,10,617,255.1136364,3,742,14,99
5177,70,3,4,4,policy 0 (baseline),False,10,314,279.9829545,3,828,16,46
5178,70,3,4,4,policy 0 (baseline),False,10,467,386.4659091,3,941,13,63
5179,70,3,4,4,policy 0 (baseline),False,10,530,227.8579545,3,777,18,99
5180,70,3,4,5,policy 0 (baseline),False,10,634,459.4715909,4,1002,18,105
5181,70,3,4,5,policy 0 (baseline),False,10,696,514.6136364,4,1086,17,134
5182,70,3,4,5,policy 0 (baseline),False,10,619,497.0340909,4,1055,22,124
5183,70,3,4,5,policy 0 (baseline),False,10,610,519.0397727,4,1048,16,101
5184,70,3,4,5,policy 0 (baseline),False,10,381,393.7840909,4,919,12,66
5185,70,3,4,5,policy 0 (baseline),False,10,365,436.3352273,4,987,13,51
5186,70,3,4,5,policy 0 (baseline),False,10,627,438.9034091,4,982,16,111
5187,70,3,4,5,policy 0 (baseline),False,10,330,436.9090909,4,993,11,41
5188,70,3,4,5,policy 0 (baseline),False,10,562,434.1590909,4,961,15,82
5189,70,3,4,5,policy 0 (baseline),False,10,633,486.8522727,4,995,18,101
5190,70,3,4,6,policy 0 (baseline),False,10,509,587.7159091,5,1122,14,77
5191,70,3,4,6,policy 0 (baseline),False,10,617,618.9715909,5,1176,12,105
5192,70,3,4,6,policy 0 (baseline),False,10,471,568.0568182,5,1145,13,70
5193,70,3,4,6,policy 0 (baseline),False,10,597,571.9431818,5,1146,16,94
5194,70,3,4,6,policy 0 (baseline),False,10,735,565.6136364,5,1143,18,139
5195,70,3,4,6,policy 0 (baseline),False,10,513,566.3806818,5,1132,22,80
5196,70,3,4,6,policy 0 (baseline),False,10,674,603.2159091,5,1148,19,128
5197,70,3,4,6,policy 0 (baseline),False,10,427,520.0625,5,1076,17,57
5198,70,3,4,6,policy 0 (baseline),False,10,509,560.5852273,5,1127,20,87
5199,70,3,4,6,policy 0 (baseline),False,10,763,529.4488636,5,1089,20,194
5200,70,3,5,2,policy 0 (baseline),False,10,706,91.02840909,1,208,37,153
5201,70,3,5,2,policy 0 (baseline),False,10,613,80.33522727,1,172,19,96
5202,70,3,5,2,policy 0 (baseline),False,10,513,84.44318182,1,230,17,78
5203,70,3,5,2,policy 0 (baseline),False,10,515,29.5,1,100,17,94
5204,70,3,5,2,policy 0 (baseline),False,10,632,28.96590909,1,74,20,124
5205,70,3,5,2,policy 0 (baseline),False,10,426,41.01136364,1,111,16,69
5206,70,3,5,2,policy 0 (baseline),False,10,596,56.3125,1,160,27,127
5207,70,3,5,2,policy 0 (baseline),False,10,675,93.71022727,1,200,19,137
5208,70,3,5,2,policy 0 (baseline),False,10,727,108.7714286,1,219,24,150
5209,70,3,5,2,policy 0 (baseline),False,10,460,32.8125,1,70,18,76
5210,70,3,5,3,policy 0 (baseline),False,10,527,148.0625,2,342,18,87
5211,70,3,5,3,policy 0 (baseline),False,10,763,163.3863636,2,334,20,185
5212,70,3,5,3,policy 0 (baseline),False,10,662,136.0056818,2,272,22,111
5213,70,3,5,3,policy 0 (baseline),False,10,764,137.7045455,2,257,28,211
5214,70,3,5,3,policy 0 (baseline),False,10,713,197.8693182,2,325,18,130
5215,70,3,5,3,policy 0 (baseline),False,10,558,195.5056818,2,322,23,110
5216,70,3,5,3,policy 0 (baseline),False,10,698,145.6136364,2,320,27,139
5217,70,3,5,3,policy 0 (baseline),False,10,547,154.6875,2,334,22,116
5218,70,3,5,3,policy 0 (baseline),False,10,572,150.3295455,2,315,21,116
5219,70,3,5,3,policy 0 (baseline),False,10,666,159.0227273,2,298,19,115
5220,70,3,5,4,policy 0 (baseline),False,10,695,243.1079545,3,759,19,144
5221,70,3,5,4,policy 0 (baseline),False,10,314,244.7045455,3,821,15,61
5222,70,3,5,4,policy 0 (baseline),False,10,653,295.6704545,3,829,19,131
5223,70,3,5,4,policy 0 (baseline),False,10,646,269.5681818,3,807,21,117
5224,70,3,5,4,policy 0 (baseline),False,10,680,345.2727273,3,904,27,125
5225,70,3,5,4,policy 0 (baseline),False,10,698,403.0397727,3,918,21,152
5226,70,3,5,4,policy 0 (baseline),False,10,683,198.4715909,3,788,19,113
5227,70,3,5,4,policy 0 (baseline),False,10,686,297.3522727,3,843,18,121
5228,70,3,5,4,policy 0 (baseline),False,10,617,284.9147727,3,852,21,116
5229,70,3,5,4,policy 0 (baseline),False,10,551,370.1761364,3,918,15,106
5230,70,3,5,5,policy 0 (baseline),False,10,768,446.4715909,4,982,24,191
5231,70,3,5,5,policy 0 (baseline),False,10,753,432.1704545,4,992,25,168
5232,70,3,5,5,policy 0 (baseline),False,10,766,456.9204545,4,989,28,194
5233,70,3,5,5,policy 0 (baseline),False,10,705,415.5113636,4,987,18,145
5234,70,3,5,5,policy 0 (baseline),False,10,739,493.1818182,4,1030,22,184
5235,70,3,5,5,policy 0 (baseline),False,10,605,417.5568182,4,963,21,109
5236,70,3,5,5,policy 0 (baseline),False,10,749,438.7613636,4,954,16,168
5237,70,3,5,5,policy 0 (baseline),False,10,606,435.3579545,4,982,20,112
5238,70,3,5,5,policy 0 (baseline),False,10,476,418.7272727,4,952,18,96
5239,70,3,5,5,policy 0 (baseline),False,10,442,474.7840909,4,1015,17,72
5240,70,3,5,6,policy 0 (baseline),False,10,675,512.9261364,5,1064,14,121
5241,70,3,5,6,policy 0 (baseline),False,10,608,592.6647727,5,1194,14,107
5242,70,3,5,6,policy 0 (baseline),False,10,415,648.4431818,5,1238,21,65
5243,70,3,5,6,policy 0 (baseline),False,10,725,558.3068182,5,1137,23,181
5244,70,3,5,6,policy 0 (baseline),False,10,672,625.0965909,6,1159,18,133
5245,70,3,5,6,policy 0 (baseline),False,10,712,583.5227273,5,1151,23,179
5246,70,3,5,6,policy 0 (baseline),False,10,352,117.8412698,5,402,18,109
5247,70,3,5,6,policy 0 (baseline),False,10,513,577.0056818,5,1155,16,82
5248,70,3,5,6,policy 0 (baseline),False,10,685,542.4204545,5,1091,21,124
5249,70,3,5,6,policy 0 (baseline),False,10,540,606.8068182,5,1147,17,92
5250,70,4,1,2,policy 0 (baseline),False,10,273,60.11363636,1,175,3,25
5251,70,4,1,2,policy 0 (baseline),False,10,215,112.0909091,1,266,3,27
5252,70,4,1,2,policy 0 (baseline),False,10,260,63.25,1,205,5,23
5253,70,4,1,2,policy 0 (baseline),False,10,268,24.43181818,1,89,6,34
5254,70,4,1,2,policy 0 (baseline),False,10,227,15.35227273,1,45,7,27
5255,70,4,1,2,policy 0 (baseline),False,10,184,116.5909091,1,286,6,22
5256,70,4,1,2,policy 0 (baseline),False,10,196,45.42045455,1,128,3,22
5257,70,4,1,2,policy 0 (baseline),False,10,108,60.82954545,1,165,3,13
5258,70,4,1,2,policy 0 (baseline),False,10,86,20.80113636,1,65,2,12
5259,70,4,1,2,policy 0 (baseline),False,10,330,37.75568182,1,112,4,36
5260,70,4,1,3,policy 0 (baseline),False,10,110,178.9829545,2,309,4,13
5261,70,4,1,3,policy 0 (baseline),False,10,172,182.625,2,364,4,23
5262,70,4,1,3,policy 0 (baseline),False,10,134,164.0568182,2,319,5,18
5263,70,4,1,3,policy 0 (baseline),False,10,348,170.2670455,2,366,5,29
5264,70,4,1,3,policy 0 (baseline),False,10,96,180.0681818,2,329,4,14
5265,70,4,1,3,policy 0 (baseline),False,10,120,153.0056818,2,307,4,15
5266,70,4,1,3,policy 0 (baseline),False,10,378,156.6477273,2,330,3,57
5267,70,4,1,3,policy 0 (baseline),False,10,105,131,2,288,2,6
5268,70,4,1,3,policy 0 (baseline),False,10,168,119.2215909,2,277,2,14
5269,70,4,1,3,policy 0 (baseline),False,10,387,212.1136364,2,383,6,49
5270,70,4,1,4,policy 0 (baseline),False,10,168,309.0909091,3,863,3,12
5271,70,4,1,4,policy 0 (baseline),False,10,359,281.1477273,3,871,4,34
5272,70,4,1,4,policy 0 (baseline),False,10,358,336.7272727,3,872,4,50
5273,70,4,1,4,policy 0 (baseline),False,10,182,248.2215909,3,817,3,22
5274,70,4,1,4,policy 0 (baseline),False,10,101,303,3,830,4,15
5275,70,4,1,4,policy 0 (baseline),False,10,168,296.7840909,3,858,9,26
5276,70,4,1,4,policy 0 (baseline),False,10,193,330.3806818,3,862,5,23
5277,70,4,1,4,policy 0 (baseline),False,10,461,315.3806818,3,860,10,67
5278,70,4,1,4,policy 0 (baseline),False,10,219,314.4318182,3,886,4,34
5279,70,4,1,4,policy 0 (baseline),False,10,148,272.0795455,3,826,2,15
5280,70,4,1,5,policy 0 (baseline),False,10,120,411.5284091,4,946,3,23
5281,70,4,1,5,policy 0 (baseline),False,10,193,410.7670455,4,951,4,24
5282,70,4,1,5,policy 0 (baseline),False,10,25,457.8977273,4,1022,4,6
5283,70,4,1,5,policy 0 (baseline),False,10,21,434.7954545,4,988,3,6
5284,70,4,1,5,policy 0 (baseline),False,10,471,471.6875,4,1017,2,60
5285,70,4,1,5,policy 0 (baseline),False,10,125,461.9318182,4,987,4,12
5286,70,4,1,5,policy 0 (baseline),False,10,54,514.625,4,1072,4,10
5287,70,4,1,5,policy 0 (baseline),False,10,438,447.8011364,4,974,6,59
5288,70,4,1,5,policy 0 (baseline),False,10,438,394.4772727,4,945,8,64
5289,70,4,1,5,policy 0 (baseline),False,10,40,381.2386364,4,929,3,13
5290,70,4,1,6,policy 0 (baseline),False,10,66,541.5397727,5,1126,3,10
5291,70,4,1,6,policy 0 (baseline),False,10,105,562.2443182,5,1100,3,8
5292,70,4,1,6,policy 0 (baseline),False,10,161,611.5909091,5,1167,4,28
5293,70,4,1,6,policy 0 (baseline),False,10,234,553.5397727,5,1137,4,25
5294,70,4,1,6,policy 0 (baseline),False,10,618,602.0454545,5,1174,6,83
5295,70,4,1,6,policy 0 (baseline),False,10,499,574.6988636,5,1136,4,75
5296,70,4,1,6,policy 0 (baseline),False,10,201,590.5340909,5,1151,3,23
5297,70,4,1,6,policy 0 (baseline),False,10,109,583.7272727,5,1162,2,10
5298,70,4,1,6,policy 0 (baseline),False,10,354,564.7727273,5,1095,4,40
5299,70,4,1,6,policy 0 (baseline),False,10,86,572.1306818,5,1162,3,11
5300,70,4,2,2,policy 0 (baseline),False,10,347,18.67613636,1,59,10,41
5301,70,4,2,2,policy 0 (baseline),False,10,468,43.53409091,1,130,14,76
5302,70,4,2,2,policy 0 (baseline),False,10,264,92.27840909,1,227,5,27
5303,70,4,2,2,policy 0 (baseline),False,10,527,108.0625,1,238,10,79
5304,70,4,2,2,policy 0 (baseline),False,10,553,28.45454545,1,81,9,79
5305,70,4,2,2,policy 0 (baseline),False,10,79,22.56818182,1,64,5,9
5306,70,4,2,2,policy 0 (baseline),False,10,154,55.48295455,1,146,8,21
5307,70,4,2,2,policy 0 (baseline),False,10,198,64.21590909,1,166,10,30
5308,70,4,2,2,policy 0 (baseline),False,10,367,61.58522727,1,148,7,46
5309,70,4,2,2,policy 0 (baseline),False,10,82,69.43181818,1,202,7,12
5310,70,4,2,3,policy 0 (baseline),False,10,283,189.6704545,2,336,7,34
5311,70,4,2,3,policy 0 (baseline),False,10,363,146.4034091,2,319,9,59
5312,70,4,2,3,policy 0 (baseline),False,10,351,177.7556818,2,324,9,41
5313,70,4,2,3,policy 0 (baseline),False,10,277,198.4659091,2,347,11,44
5314,70,4,2,3,policy 0 (baseline),False,10,198,202.5795455,2,381,7,26
5315,70,4,2,3,policy 0 (baseline),False,10,282,158.8011364,2,332,9,41
5316,70,4,2,3,policy 0 (baseline),False,10,191,130.1761364,2,306,5,32
5317,70,4,2,3,policy 0 (baseline),False,10,379,112.9431818,2,260,8,40
5318,70,4,2,3,policy 0 (baseline),False,10,316,110.5852273,2,247,11,36
5319,70,4,2,3,policy 0 (baseline),False,10,475,154.1931818,2,311,10,72
5320,70,4,2,4,policy 0 (baseline),False,10,428,262.1988636,3,805,8,52
5321,70,4,2,4,policy 0 (baseline),False,10,519,271.5965909,3,816,9,83
5322,70,4,2,4,policy 0 (baseline),False,10,168,434.1193182,3,946,6,21
5323,70,4,2,4,policy 0 (baseline),False,10,172,284.6306818,3,877,5,24
5324,70,4,2,4,policy 0 (baseline),False,10,159,315.3011364,3,868,7,31
5325,70,4,2,4,policy 0 (baseline),False,10,486,328.7784091,3,889,11,66
5326,70,4,2,4,policy 0 (baseline),False,10,473,263.5681818,3,815,9,57
5327,70,4,2,4,policy 0 (baseline),False,10,477,278.9772727,3,849,8,64
